func_id,avg_duration,median_duration,std_duration,min_duration,max_duration,call_count,first_invocation,last_invocation,call_frequency,cold_start_count,cold_start_ratio,estimated_memory,avg_duration_norm,median_duration_norm,std_duration_norm,call_frequency_norm,cold_start_ratio_norm,estimated_memory_norm,log_call_count,log_call_count_norm
1de6db5cc9a0296ef5998382d86fe68565054c0a5ede8f3481af245a8d826a04_a84a988dcb614c6878e4fdcabc2d6d88f8eb2976d19865382fc67392c2525eeb,7.669826086956522,4.977,12.150535357979006,0.292,213.377,1587,18576.67734599113,1206545.2680809498,0.0013358939052573546,61,0.03843730308758664,89.45179592206598,0.046800367941106584,0.032560802080437025,0.09261413952564436,3.966531206870691e-05,0.03838762019532084,0.7418142681278173,7.370230641807081,0.5342469137513111
1de6db5cc9a0296ef5998382d86fe68565054c0a5ede8f3481af245a8d826a04_b0b69bff286131daff6d4607fc300fdf1bfff18afd673729eb0ad3f2a80a40df,7.9965381222432255,5.096,12.897410320098007,0.607,210.883,1587,18577.623693943024,1206549.0520188808,0.0013358907143395697,61,0.03843730308758664,89.86889038582332,0.048793967534846806,0.03333933040022244,0.09830732139783092,3.9665217159637786e-05,0.03838762019532084,0.7453315014716871,7.370230641807081,0.5342469137513111
1de6db5cc9a0296ef5998382d86fe68565054c0a5ede8f3481af245a8d826a04_ce1741e6cd9d97275485f48c50ce4700c4c22377bb2e5162e097f550f9d4e209,8.06678890989288,4.86,14.444281672839114,0.457,211.718,1587,18575.04056096077,1206548.1536049845,0.001335888819851758,61,0.03843730308758664,89.95634734861332,0.049222638433350376,0.031795358270227836,0.1100986122975079,3.9665160810936006e-05,0.03838762019532084,0.7460689999819947,7.370230641807081,0.5342469137513111
1de6db5cc9a0296ef5998382d86fe68565054c0a5ede8f3481af245a8d826a04_f36070dc919886d064b13a96bd0ad86ef36231cdb0f300372fdf96aaf8a54689,8.129451165721488,5.048,13.08939393307754,0.707,212.686,1587,18574.1911380291,1206546.8779280186,0.0013358892991792756,61,0.03843730308758664,90.03371694940807,0.049605004046705065,0.033025302170393026,0.09977074925471201,3.966517506781493e-05,0.03838762019532084,0.7467214347740219,7.370230641807081,0.5342469137513111
21e3d223c039daacbcfca34b61ef4f162b039c9a2582426b3cb88da37930fbb1_1cc5a650443f940874ef2cabe8913490acf461657fd157099a8712e7db836218,7.2645,7.2645,2.8871169875846734,5.223,9.306,2,969927.8560628892,970122.527508974,0.01027372036435878,1,0.5,88.9089239676075,0.044327064741303344,0.04752620990824488,0.022002151956557744,0.0003055075701220973,0.4999741655471737,0.7372363906789715,1.0986122886681098,0.032442081022028876
220343d206dfebdaa23b4be29d90af6d297e995dc4bc3ac9fa117c1489f00707_d4aba3f5df4003cfe6f1b8c1c4401f65a8367c37855103ca5911fc7d1bccf47b,0.22065246212121215,0.156,0.4787254639973752,0.062,7.165,12672,916649.6132171154,917026.5228469372,33.62079129151459,1,7.891414141414142e-05,54.01110669278306,0.0013454476803946467,0.0010205917469455848,0.0036437765140157285,1.0,2.7249313168890525e-05,0.44295349504528225,9.447229025082065,0.7004317431863871
2709aa426c73ec158fc831aecc70b59f0af3f60342051fafa4a92402e2f79ca9_003e28b4c0625b5c25f565828f9674f4119a852b5a0c22742f28b03534e15d95,0.02142857142857143,0.0025,0.04846682336436924,0.0,0.17,14,410773.0921590328,1049825.1808469296,2.1907447370596713e-05,5,0.35714285714285715,31.103356562929946,0.0001297818197854461,1.635563697028181e-05,0.0003640565910801282,5.827533935510602e-07,0.35710964141779483,0.24977926332823264,2.70805020110221,0.16121645423192607
2709aa426c73ec158fc831aecc70b59f0af3f60342051fafa4a92402e2f79ca9_499c852f23c398f9cf39d36f8065b8f56b16cd09a3a73f7a19aaa7662958fabd,0.0716875,0.0315,0.11516985644400766,0.013,0.383,16,410212.526004076,1049827.688708067,2.5015041751605066e-05,6,0.375,42.86169430278883,0.0004364622256477286,0.00020608102582555078,0.0008725118453189909,6.751841328523404e-07,0.3749677069339672,0.34893382221294633,2.833213344056216,0.17123100972261068
2709aa426c73ec158fc831aecc70b59f0af3f60342051fafa4a92402e2f79ca9_f7ebcabb3f6345064ab5f7b47ff15cf2ab6dc26e4038571f0a4b79361d1c597a,0.045,0.045,,0.045,0.045,1,1047930.6299140452,1047930.6299140452,1.0,1,1.0,38.286413964890954,0.0002736148756526385,0.00029440146546507253,,0.029743433025163024,1.0,0.310351846281065,0.6931471805599453,0.0
3029b453646555d8cfdee69c93f48eef716a60139b5aa63f9d055e0d0c64621d_054956c96fac287df703cc443601502b4896a2546666cfb34461e221f9f57e26,0.3412,0.408,0.18606907319595054,0.014,0.472,5,350246.51208496094,931954.1322801112,8.595383361700864e-06,5,1.0,58.35395361458093,0.002081029772834679,0.002669239953549991,0.0014129532257867344,1.868059927294147e-07,1.0,0.47957542923033253,1.791759469228055,0.08790218484412594
3029b453646555d8cfdee69c93f48eef716a60139b5aa63f9d055e0d0c64621d_116429a46986d93746f082e197cad5d6d333a9a9214af79d50b6e404cae49e64,0.3323333333333333,0.368,0.2672907281095499,0.049,0.58,3,350281.4816379547,919020.2839140892,5.2748291271736335e-06,2,0.6666666666666666,58.09142990314028,0.0020269252980822114,0.0024075497620254824,0.0020320791529314436,8.804108162548911e-08,0.6666494436981157,0.47736164498798705,1.3862943611198906,0.05546010382209709
3029b453646555d8cfdee69c93f48eef716a60139b5aa63f9d055e0d0c64621d_4cdd85c1a3d727ac79ca366a528bfbbd49ae66faada3c3f59a7dda624b0944fd,0.15,0.246,0.1274388742365008,0.007,0.263,7,350246.88631510735,931954.5220050812,1.2033536385846431e-05,5,0.7142857142857143,50.172798368149245,0.0009143257608792225,0.0016093946778757298,0.0009660345274659216,2.8906870365296525e-07,0.7142709517412421,0.4105861845280426,2.0794415416798357,0.11092020764419416
3029b453646555d8cfdee69c93f48eef716a60139b5aa63f9d055e0d0c64621d_6ed77d84098eb1aa855ba98091b8d15d99f155332702e4223eeb772dd0c6787c,4.715400000000001,5.897,2.5595593956773106,0.139,5.913,5,350245.8470749855,931953.6116490364,8.595381228340994e-06,5,1.0,84.58801075702519,0.028772435050531106,0.03857967648550073,0.019505288306110525,1.8680592927582142e-07,1.0,0.7007994169456788,1.791759469228055,0.08790218484412594
